transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,product_detail,Size,unit_price,quantity,total,payment_type,customer_id
T100834,7/13/2024,10:01 PM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.52,1,3.52,Mobile,C1181
T101294,7/13/2024,8:46 PM,Downtown,Coffee,Latte,Latte , Small,4.3,1,4.3,Card,C6647
T101593,7/13/2024,12:31 PM,Downtown,Pastry,Scone,Scone , Small,1.11,1,1.11,Cash,C8423
T101736,7/13/2024,5:35 PM,Airport,Coffee,Mocha,Mocha , Small,3.61,1,3.61,Card,C4790
T101973,7/13/2024,10:14 PM,Downtown,Coffee,Espresso,Espresso , Small,3.6,1,3.6,Card,C8938
T100417,7/14/2024,2:46 PM,Downtown,Coffee,Espresso,Espresso , Small,1.4,1,1.4,Mobile,C4097
T100532,7/14/2024,7:15 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.72,1,5.72,Cash,C8008
T101087,7/14/2024,5:41 AM,Downtown,Coffee,Flat White,Flat White , Large,4.19,2,8.38,Mobile,C1201
T101693,7/14/2024,1:39 PM,Airport,Pastry,Muffin,Muffin , Large,1.41,1,1.41,Card,C4474
T102276,7/14/2024,8:00 PM,Mall,Coffee,Flat White,Flat White , Large,3.95,1,3.95,Card,C1538
T102360,7/14/2024,7:44 AM,Downtown,Coffee,Mocha,Mocha , Small,3.55,1,3.55,Cash,C2717
T102500,7/14/2024,11:56 PM,Airport,Pastry,Croissant,Croissant , Medium,1.8,1,1.8,Card,C3168
T102860,7/14/2024,7:52 AM,Airport,Pastry,Croissant,Croissant , Medium,2.22,1,2.22,Card,C6231
T102888,7/14/2024,12:08 AM,Mall,Tea,Green Tea,Green Tea , Small,2.56,1,2.56,Card,C9421
T100712,7/15/2024,8:55 PM,Downtown,Coffee,Americano,Americano , Medium,3.67,1,3.67,Card,C6247
T100742,7/15/2024,2:33 PM,University,Coffee,Americano,Americano , Large,3.19,1,3.19,Mobile,C5996
T101291,7/15/2024,5:11 AM,Airport,Beverage,Iced Tea,Iced Tea , Small,2.36,1,2.36,Card,C8078
T102961,7/15/2024,10:58 AM,Mall,Tea,Herbal,Herbal , Small,2.06,1,2.06,Cash,C6180
T100181,7/16/2024,12:28 PM,Downtown,Beverage,Smoothie,Smoothie , Large,3.71,2,7.42,Card,C7374
T100219,7/16/2024,11:41 AM,Downtown,Coffee,Flat White,Flat White , Large,3.87,1,3.87,Cash,C8087
T100230,7/16/2024,6:40 AM,Downtown,Coffee,Flat White,Flat White , Medium,3.86,1,3.86,Mobile,C4470
T100945,7/16/2024,5:59 AM,Airport,Coffee,Mocha,Mocha , Small,3.02,1,3.02,Card,C3393
T101072,7/16/2024,8:57 AM,Downtown,Coffee,Latte,Latte , Small,2.35,1,2.35,Card,C4405
T101192,7/16/2024,5:10 AM,Suburb,Coffee,Americano,Americano , Small,2.22,1,2.22,Card,C3510
T101442,7/16/2024,7:21 AM,Suburb,Pastry,Croissant,Croissant , Small,1.58,1,1.58,Card,C9791
T101533,7/16/2024,3:33 AM,Downtown,Coffee,Latte,Latte , Medium,3.65,1,3.65,Mobile,C4679
T102013,7/16/2024,3:14 AM,Mall,Coffee,Americano,Americano , Large,4.02,1,4.02,Card,C2434
T102774,7/16/2024,7:07 AM,Downtown,Tea,Green Tea,Green Tea , Large,3.08,1,3.08,Card,C3024
T102779,7/16/2024,11:57 PM,Airport,Beverage,Iced Tea,Iced Tea , Large,2.06,1,2.06,Card,C2702
T102797,7/16/2024,1:36 PM,Suburb,Coffee,Cappuccino,Cappuccino , Large,2.72,1,2.72,Card,C7259
T102904,7/16/2024,8:22 PM,Mall,Pastry,Bagel,Bagel , Large,2.12,1,2.12,Card,C3711
T100246,7/17/2024,10:23 AM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,4.05,1,4.05,Cash,C6087
T101455,7/17/2024,6:30 AM,Downtown,Pastry,Muffin,Muffin , Small,3.15,1,3.15,Card,C5722
T101543,7/17/2024,8:21 AM,University,Coffee,Americano,Americano , Medium,3.24,1,3.24,Card,C7716
T101769,7/17/2024,9:16 AM,University,Coffee,Espresso,Espresso , Large,3.01,1,3.01,Card,C6511
T102111,7/17/2024,3:10 AM,University,Pastry,Croissant,Croissant , Medium,2.19,1,2.19,Card,C4280
T102870,7/17/2024,12:44 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.81,1,4.81,Mobile,C8810
T101128,7/18/2024,3:05 AM,Downtown,Pastry,Muffin,Muffin , Small,0.88,1,0.88,Card,C9707
T101443,7/18/2024,3:59 AM,Downtown,Pastry,Croissant,Croissant , Medium,1.54,1,1.54,Mobile,C3615
T102287,7/18/2024,6:19 PM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,7.05,1,7.05,Card,C1197
T102535,7/18/2024,11:29 AM,Mall,Tea,Green Tea,Green Tea , Medium,2.86,1,2.86,Card,C1827
T102545,7/18/2024,12:18 PM,Suburb,Tea,Green Tea,Green Tea , Medium,2.54,1,2.54,Mobile,C4530
T100111,7/19/2024,7:54 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.91,1,4.91,Card,C6842
T100234,7/19/2024,8:31 PM,Suburb,Coffee,Latte,Latte , Large,3.14,1,3.14,Mobile,C1815
T100703,7/19/2024,12:26 PM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.2,2,8.4,Card,C8581
T101324,7/19/2024,11:20 PM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,6.19,2,12.38,Mobile,C9782
T101403,7/19/2024,12:50 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.35,1,5.35,Cash,C9203
T101406,7/19/2024,8:02 AM,University,Pastry,Croissant,Croissant , Large,1.7,1,1.7,Mobile,C4023
T100072,7/20/2024,12:02 AM,Mall,Coffee,Americano,Americano , Medium,2.83,1,2.83,Cash,C2999
T100634,7/20/2024,4:19 AM,Mall,Pastry,Scone,Scone , Small,3.34,1,3.34,Card,C8015
T100750,7/20/2024,5:02 AM,University,Beverage,Smoothie,Smoothie , Medium,3.72,2,7.44,Cash,C8967
T100907,7/20/2024,1:05 PM,Mall,Pastry,Muffin,Muffin , Small,1.95,1,1.95,Card,C2097
T101170,7/20/2024,9:25 AM,Downtown,Coffee,Espresso,Espresso , Small,3.85,1,3.85,Card,C2225
T101308,7/20/2024,4:44 PM,Mall,Coffee,Espresso,Espresso , Small,3.4,1,3.4,Cash,C3307
T101820,7/20/2024,6:57 PM,Downtown,Coffee,Americano,Americano , Large,3.7,1,3.7,Card,C1924
T101898,7/20/2024,3:09 AM,Downtown,Coffee,Espresso,Espresso , Small,3.4,1,3.4,Card,C4517
T102223,7/20/2024,7:30 PM,University,Beverage,Lemonade,Lemonade , Large,3.18,1,3.18,Mobile,C6349
T102719,7/20/2024,10:09 PM,Airport,Coffee,Mocha,Mocha , Small,5.36,1,5.36,Mobile,C3451
T100222,7/21/2024,12:37 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,2.36,1,2.36,Cash,C4662
T100665,7/21/2024,8:24 PM,Airport,Coffee,Americano,Americano , Small,3.77,1,3.77,Cash,C5667
T100976,7/21/2024,11:18 AM,Airport,Tea,Chai,Chai , Medium,3.62,1,3.62,Card,C6802
T102153,7/21/2024,8:42 AM,Suburb,Coffee,Latte,Latte , Medium,3.27,1,3.27,Cash,C1819
T102530,7/21/2024,3:51 PM,Downtown,Coffee,Latte,Latte , Medium,3.43,2,6.86,Card,C7996
T102634,7/21/2024,3:40 AM,Downtown,Coffee,Mocha,Mocha , Large,3.53,2,7.06,Mobile,C5341
T102867,7/21/2024,3:12 AM,University,Pastry,Scone,Scone , Medium,1.77,1,1.77,Card,C3894
T100473,7/22/2024,5:45 PM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,2.82,1,2.82,Card,C3215
T101710,7/22/2024,11:47 PM,Airport,Pastry,Muffin,Muffin , Large,1.81,1,1.81,Mobile,C3383
T101849,7/22/2024,5:53 PM,Airport,Beverage,Smoothie,Smoothie , Large,3.14,1,3.14,Card,C4004
T101994,7/22/2024,11:23 PM,Mall,Tea,Black Tea,Black Tea , Large,2.56,1,2.56,Cash,C5833
T100758,7/23/2024,1:13 PM,Suburb,Pastry,Bagel,Bagel , Large,2.39,1,2.39,Card,C4024
T100817,7/23/2024,5:00 PM,University,Coffee,Flat White,Flat White , Small,3.35,1,3.35,Card,C6642
T101791,7/23/2024,1:12 PM,Airport,Pastry,Muffin,Muffin , Large,2.43,1,2.43,Cash,C6413
T102847,7/23/2024,12:15 AM,Suburb,Coffee,Americano,Americano , Small,2.86,1,2.86,Card,C1878
T100059,7/24/2024,3:31 PM,Airport,Pastry,Bagel,Bagel , Medium,2.29,1,2.29,Card,C6351
T100573,7/24/2024,11:54 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.19,1,3.19,Card,C8548
T101665,7/24/2024,4:49 PM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,4.12,1,4.12,Card,C1764
T101778,7/24/2024,1:27 AM,Downtown,Coffee,Mocha,Mocha , Large,3.65,2,7.3,Card,C3195
T102019,7/24/2024,11:27 AM,Mall,Beverage,Smoothie,Smoothie , Medium,3.2,1,3.2,Card,C5269
T102388,7/24/2024,7:34 PM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,5.22,1,5.22,Mobile,C3655
T100133,7/25/2024,8:12 PM,University,Pastry,Croissant,Croissant , Medium,1.76,1,1.76,Card,C1941
T100781,7/25/2024,8:51 AM,Mall,Coffee,Flat White,Flat White , Medium,3.97,1,3.97,Cash,C2407
T100880,7/25/2024,9:44 AM,Downtown,Tea,Green Tea,Green Tea , Medium,2.82,1,2.82,Card,C9388
T101902,7/25/2024,3:27 AM,University,Coffee,Americano,Americano , Medium,2.74,1,2.74,Cash,C7137
T102001,7/25/2024,8:12 PM,University,Coffee,Cappuccino,Cappuccino , Medium,3.53,1,3.53,Cash,C9377
T100082,7/26/2024,5:34 PM,Downtown,Coffee,Mocha,Mocha , Large,3.09,1,3.09,Cash,C3939
T100274,7/26/2024,5:04 PM,University,Coffee,Americano,Americano , Large,2.24,1,2.24,Card,C3070
T100295,7/26/2024,1:02 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.1,1,4.1,Card,C9191
T101757,7/26/2024,9:11 PM,Airport,Coffee,Americano,Americano , Large,3.87,1,3.87,Card,C8531
T101861,7/26/2024,3:26 PM,Downtown,Pastry,Bagel,Bagel , Large,2.39,1,2.39,Card,C6624
T102211,7/26/2024,12:45 PM,Downtown,Coffee,Espresso,Espresso , Small,3.32,1,3.32,Card,C6574
T102313,7/26/2024,5:05 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,4.15,1,4.15,Mobile,C6696
T101315,7/27/2024,9:21 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,2.16,1,2.16,Card,C6724
T101317,7/27/2024,12:34 AM,Downtown,Pastry,Scone,Scone , Large,1.55,1,1.55,Cash,C6350
T101792,7/27/2024,10:03 AM,Airport,Coffee,Flat White,Flat White , Medium,3.47,1,3.47,Card,C6600
T102300,7/27/2024,1:17 AM,Mall,Coffee,Flat White,Flat White , Medium,4.71,1,4.71,Card,C3626
T102696,7/27/2024,11:58 AM,University,Coffee,Americano,Americano , Medium,4.59,2,9.18,Card,C5461
T101137,7/28/2024,5:43 AM,Downtown,Coffee,Latte,Latte , Small,3.22,1,3.22,Cash,C7396
T101181,7/28/2024,7:31 PM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,5.3,2,10.6,Card,C5642
T101488,7/28/2024,5:51 AM,Downtown,Tea,Black Tea,Black Tea , Small,3.09,2,6.18,Card,C8227
T101704,7/28/2024,6:59 AM,Airport,Coffee,Latte,Latte , Medium,2.54,1,2.54,Cash,C3266
T102975,7/28/2024,3:32 AM,Downtown,Coffee,Latte,Latte , Large,4.6,1,4.6,Mobile,C8472
T101218,7/29/2024,2:55 PM,Downtown,Pastry,Scone,Scone , Large,2.59,1,2.59,Card,C6467
T101890,7/29/2024,11:40 AM,Suburb,Tea,Chai,Chai , Medium,1.52,1,1.52,Card,C3785
T102558,7/29/2024,12:04 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,6.5,1,6.5,Mobile,C3725
T102705,7/29/2024,3:47 AM,Downtown,Beverage,Smoothie,Smoothie , Large,3.5,1,3.5,Card,C7956
T102747,7/29/2024,12:49 AM,Airport,Beverage,Lemonade,Lemonade , Medium,3.94,1,3.94,Card,C3716
T100704,7/30/2024,6:31 AM,Suburb,Tea,Black Tea,Black Tea , Large,2.21,1,2.21,Mobile,C3755
T100917,7/30/2024,9:10 PM,Downtown,Tea,Black Tea,Black Tea , Small,2.28,1,2.28,Mobile,C8203
T100985,7/30/2024,2:32 AM,Downtown,Coffee,Cappuccino,Cappuccino , Large,2.62,1,2.62,Card,C9087
T100081,7/31/2024,8:55 PM,Mall,Beverage,Lemonade,Lemonade , Medium,3.15,1,3.15,Mobile,C7858
T100664,7/31/2024,10:28 AM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,5.55,1,5.55,Card,C5473
T101042,7/31/2024,4:45 PM,Airport,Pastry,Croissant,Croissant , Medium,1.27,1,1.27,Mobile,C5699
T101907,7/31/2024,4:23 AM,Mall,Coffee,Flat White,Flat White , Large,3.28,1,3.28,Cash,C5137
T102107,7/31/2024,11:37 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.3,1,3.3,Cash,C4574
T102485,7/31/2024,12:49 PM,Mall,Beverage,Iced Tea,Iced Tea , Medium,2.86,1,2.86,Cash,C9764
T102487,7/31/2024,10:53 PM,Downtown,Tea,Black Tea,Black Tea , Small,1.79,1,1.79,Card,C5893
T102611,7/31/2024,9:29 AM,Downtown,Pastry,Bagel,Bagel , Medium,2.18,1,2.18,Cash,C1823
T102646,7/31/2024,4:37 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.65,1,5.65,Card,C4424
T102834,7/31/2024,1:24 PM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,3.89,1,3.89,Cash,C9403
T102939,7/31/2024,12:19 AM,Mall,Coffee,Espresso,Espresso , Small,3.32,1,3.32,Card,C9605
T100122,8/1/2024,7:20 PM,University,Pastry,Croissant,Croissant , Small,1.4,1,1.4,Mobile,C6585
T100863,8/1/2024,3:04 PM,Airport,Beverage,Smoothie,Smoothie , Large,2.81,1,2.81,Mobile,C3511
T100884,8/1/2024,1:05 PM,Mall,Coffee,Flat White,Flat White , Medium,3.95,1,3.95,Cash,C6890
T101155,8/1/2024,11:44 AM,Suburb,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,3.89,1,3.89,Mobile,C1044
T101786,8/1/2024,2:28 PM,Downtown,Tea,Chai,Chai , Small,2.52,1,2.52,Card,C3683
T101807,8/1/2024,4:59 PM,Mall,Coffee,Flat White,Flat White , Small,2.11,1,2.11,Cash,C4549
T102200,8/1/2024,7:04 AM,Suburb,Beverage,Smoothie,Smoothie , Medium,1.82,1,1.82,Cash,C9585
T102534,8/1/2024,11:07 PM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,4.61,1,4.61,Mobile,C3448
T102936,8/1/2024,4:54 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,2.09,1,2.09,Card,C6142
T102941,8/1/2024,12:15 PM,Suburb,Tea,Black Tea,Black Tea , Medium,1.74,1,1.74,Mobile,C9833
T100009,8/2/2024,9:21 AM,Mall,Coffee,Espresso,Espresso , Small,2.92,1,2.92,Card,C9965
T100077,8/2/2024,3:21 PM,Downtown,Coffee,Espresso,Espresso , Small,4.28,1,4.28,Card,C6440
T100392,8/2/2024,3:15 AM,Downtown,Tea,Green Tea,Green Tea , Medium,2.23,1,2.23,Cash,C9821
T100524,8/2/2024,2:11 PM,Airport,Tea,Chai,Chai , Large,2.66,1,2.66,Card,C5620
T100594,8/2/2024,5:35 AM,Airport,Pastry,Muffin,Muffin , Small,1.4,1,1.4,Card,C1743
T101217,8/2/2024,12:51 PM,University,Beverage,Smoothie,Smoothie , Small,3.18,1,3.18,Card,C5322
T101312,8/2/2024,6:13 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,3.99,1,3.99,Card,C6566
T101333,8/2/2024,7:01 PM,Mall,Tea,Herbal,Herbal , Large,2.53,1,2.53,Mobile,C3028
T101441,8/2/2024,9:07 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,2.65,1,2.65,Card,C2575
T101467,8/2/2024,2:25 PM,University,Tea,Herbal,Herbal , Small,1.79,1,1.79,Mobile,C6133
T101565,8/2/2024,11:43 AM,Downtown,Tea,Black Tea,Black Tea , Small,2.39,1,2.39,Card,C5841
T102296,8/2/2024,8:22 AM,Downtown,Coffee,Mocha,Mocha , Small,3.09,1,3.09,Cash,C3363
T100117,8/3/2024,5:08 PM,Mall,Tea,Green Tea,Green Tea , Small,2.53,1,2.53,Card,C8716
T100888,8/3/2024,6:00 PM,University,Beverage,Iced Tea,Iced Tea , Small,3.86,1,3.86,Mobile,C7099
T101101,8/3/2024,6:10 PM,Downtown,Coffee,Latte,Latte , Small,4.36,1,4.36,Card,C1468
T101436,8/3/2024,9:27 PM,Downtown,Pastry,Croissant,Croissant , Large,1.14,1,1.14,Cash,C5908
T101576,8/3/2024,9:07 PM,Airport,Pastry,Bagel,Bagel , Medium,1.28,1,1.28,Mobile,C4067
T101630,8/3/2024,9:55 AM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,2.48,1,2.48,Card,C1592
T102024,8/3/2024,12:38 PM,Airport,Coffee,Latte,Latte , Medium,4.05,1,4.05,Card,C4400
T102376,8/3/2024,11:19 PM,Airport,Coffee,Cappuccino,Cappuccino , Small,2.96,1,2.96,Cash,C6667
T102732,8/3/2024,2:01 PM,Downtown,Coffee,Latte,Latte , Large,3.68,1,3.68,Card,C3818
T100087,8/4/2024,2:16 AM,Airport,Coffee,Cappuccino,Cappuccino , Medium,3.68,1,3.68,Card,C4138
T100536,8/4/2024,1:42 AM,University,Tea,Chai,Chai , Medium,2.42,1,2.42,Card,C5987
T100556,8/4/2024,2:25 PM,Downtown,Coffee,Latte,Latte , Medium,3.83,1,3.83,Cash,C1139
T100563,8/4/2024,7:29 AM,Airport,Beverage,Smoothie,Smoothie , Small,3.38,1,3.38,Card,C9536
T100623,8/4/2024,12:48 PM,Suburb,Coffee,Latte,Latte , Medium,3.12,1,3.12,Card,C4501
T100732,8/4/2024,11:53 PM,Downtown,Pastry,Muffin,Muffin , Medium,2.44,1,2.44,Card,C9340
T101410,8/4/2024,8:25 PM,University,Coffee,Mocha,Mocha , Large,3.48,1,3.48,Mobile,C3771
T101803,8/4/2024,5:01 AM,Mall,Pastry,Muffin,Muffin , Medium,2.29,1,2.29,Card,C5417
T102028,8/4/2024,7:04 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,3.77,2,7.54,Card,C1158
T102583,8/4/2024,1:34 PM,Suburb,Coffee,Latte,Latte , Medium,2.82,1,2.82,Card,C8210
T102846,8/4/2024,3:58 AM,Downtown,Coffee,Flat White,Flat White , Medium,3.59,1,3.59,Card,C5014
T100069,8/5/2024,10:22 AM,Downtown,Pastry,Bagel,Bagel , Medium,2.53,1,2.53,Card,C6161
T100129,8/5/2024,1:24 AM,Downtown,Tea,Green Tea,Green Tea , Large,2.74,1,2.74,Mobile,C1650
T100217,8/5/2024,11:52 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.07,1,2.07,Mobile,C7011
T100474,8/5/2024,10:57 AM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.28,2,10.56,Cash,C5985
T100856,8/5/2024,2:07 AM,Mall,Coffee,Latte,Latte , Medium,3.45,1,3.45,Card,C5646
T101134,8/5/2024,9:33 PM,Downtown,Coffee,Espresso,Espresso , Small,2.76,1,2.76,Card,C3086
T101557,8/5/2024,1:13 AM,University,Coffee,Latte,Latte , Small,3.1,1,3.1,Card,C9080
T102058,8/5/2024,8:52 AM,Downtown,Coffee,Espresso,Espresso , Small,4.27,1,4.27,Card,C3756
T102261,8/5/2024,9:30 AM,University,Beverage,Lemonade,Lemonade , Large,3.51,1,3.51,Mobile,C5309
T102881,8/5/2024,7:25 PM,Mall,Coffee,Latte,Latte , Small,2.73,1,2.73,Mobile,C6493
T101356,8/6/2024,11:05 PM,University,Tea,Green Tea,Green Tea , Large,2.43,1,2.43,Cash,C4262
T101697,8/6/2024,4:35 AM,Downtown,Coffee,Flat White,Flat White , Large,2.88,1,2.88,Card,C2350
T102476,8/6/2024,10:12 PM,Mall,Coffee,Mocha,Mocha , Large,3.36,1,3.36,Cash,C4337
T102686,8/6/2024,3:48 PM,Mall,Coffee,Cappuccino,Cappuccino , Medium,5.06,1,5.06,Mobile,C8444
T100208,8/7/2024,8:40 AM,Downtown,Coffee,Americano,Americano , Medium,3.71,1,3.71,Cash,C8735
T100331,8/7/2024,9:28 PM,Downtown,Coffee,Mocha,Mocha , Medium,4.25,1,4.25,Card,C8300
T100468,8/7/2024,10:29 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.08,1,2.08,Mobile,C1545
T100642,8/7/2024,4:36 AM,Suburb,Coffee,Espresso,Espresso , Large,2.98,1,2.98,Card,C4486
T100697,8/7/2024,11:59 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.14,1,3.14,Card,C2482
T100705,8/7/2024,7:57 PM,Mall,Tea,Green Tea,Green Tea , Small,1.91,1,1.91,Card,C4597
T100966,8/7/2024,8:44 PM,Downtown,Coffee,Americano,Americano , Small,2.71,1,2.71,Card,C8881
T101912,8/7/2024,2:52 AM,Mall,Pastry,Bagel,Bagel , Medium,2.09,1,2.09,Card,C7325
T102079,8/7/2024,3:56 PM,Mall,Pastry,Muffin,Muffin , Large,1.78,1,1.78,Card,C1610
T102201,8/7/2024,4:44 PM,Mall,Beverage,Smoothie,Smoothie , Large,3.56,1,3.56,Card,C3552
T102570,8/7/2024,7:23 AM,Suburb,Coffee,Americano,Americano , Medium,3.43,1,3.43,Card,C4278
T102838,8/7/2024,9:10 AM,University,Pastry,Bagel,Bagel , Small,1.95,1,1.95,Card,C9713
T102840,8/7/2024,9:49 PM,Mall,Pastry,Muffin,Muffin , Small,1.56,1,1.56,Card,C6135
T102987,8/7/2024,5:16 PM,Mall,Tea,Black Tea,Black Tea , Large,2.94,1,2.94,Cash,C6982
T100595,8/8/2024,9:06 PM,Suburb,Beverage,Smoothie,Smoothie , Large,3.55,1,3.55,Card,C7162
T101882,8/8/2024,10:07 PM,Downtown,Coffee,Latte,Latte , Medium,3.31,1,3.31,Card,C1674
T102130,8/8/2024,3:17 PM,Downtown,Beverage,Lemonade,Lemonade , Large,3.39,1,3.39,Cash,C9571
T102457,8/8/2024,5:12 PM,Downtown,Coffee,Espresso,Espresso , Medium,3.21,1,3.21,Card,C4271
T102509,8/8/2024,6:18 AM,Downtown,Coffee,Cappuccino,Cappuccino , Large,2.74,2,5.48,Cash,C5132
T102729,8/8/2024,1:03 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,6.21,1,6.21,Card,C9533
T100144,8/9/2024,10:07 PM,Downtown,Coffee,Mocha,Mocha , Small,4.03,1,4.03,Cash,C5114
T100480,8/9/2024,1:00 PM,Airport,Coffee,Americano,Americano , Large,5.22,1,5.22,Card,C5783
T100775,8/9/2024,5:35 AM,Downtown,Coffee,Mocha,Mocha , Medium,4.18,1,4.18,Cash,C9105
T101234,8/9/2024,10:45 PM,Downtown,Coffee,Flat White,Flat White , Large,4.09,1,4.09,Cash,C9644
T101300,8/9/2024,4:17 AM,Downtown,Coffee,Mocha,Mocha , Large,3.58,2,7.16,Mobile,C7532
T101690,8/9/2024,8:59 PM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,4.46,1,4.46,Card,C3074
T101777,8/9/2024,3:56 AM,Mall,Coffee,Americano,Americano , Small,3.82,1,3.82,Card,C1598
T102618,8/9/2024,8:19 AM,Downtown,Tea,Black Tea,Black Tea , Small,2.78,1,2.78,Cash,C3492
T100354,8/10/2024,10:01 PM,Mall,Tea,Green Tea,Green Tea , Medium,1.72,1,1.72,Card,C6012
T100490,8/10/2024,10:49 AM,Downtown,Tea,Herbal,Herbal , Large,3.29,1,3.29,Mobile,C8630
T100574,8/10/2024,3:43 PM,Mall,Pastry,Bagel,Bagel , Large,2.18,1,2.18,Cash,C7853
T100590,8/10/2024,2:14 AM,Downtown,Pastry,Scone,Scone , Large,1.36,1,1.36,Card,C5361
T100963,8/10/2024,11:24 PM,University,Beverage,Iced Tea,Iced Tea , Large,3.62,2,7.24,Card,C7209
T101275,8/10/2024,6:55 PM,Mall,Beverage,Smoothie,Smoothie , Large,3.21,1,3.21,Card,C2086
T101469,8/10/2024,12:28 AM,Airport,Coffee,Cappuccino,Cappuccino , Small,3.13,1,3.13,Mobile,C3422
T101677,8/10/2024,6:16 AM,Airport,Pastry,Bagel,Bagel , Medium,1.51,2,3.02,Card,C3696
T101847,8/10/2024,12:55 AM,Downtown,Coffee,Americano,Americano , Large,4.34,1,4.34,Cash,C5713
T102033,8/10/2024,9:27 PM,Mall,Beverage,Iced Tea,Iced Tea , Small,2.66,1,2.66,Card,C8812
T102572,8/10/2024,12:28 PM,Downtown,Pastry,Croissant,Croissant , Small,2.81,1,2.81,Card,C6432
T102702,8/10/2024,6:49 PM,Mall,Coffee,Espresso,Espresso , Large,4.11,1,4.11,Card,C3581
T100211,8/11/2024,3:04 AM,Mall,Pastry,Scone,Scone , Small,1.81,2,3.62,Card,C8772
T100550,8/11/2024,1:35 PM,Downtown,Beverage,Lemonade,Lemonade , Small,3.55,1,3.55,Cash,C7115
T100683,8/11/2024,10:07 PM,Suburb,Coffee,Latte,Latte , Large,3.71,1,3.71,Card,C9401
T100725,8/11/2024,7:06 AM,University,Coffee,Latte,Latte , Large,3.86,2,7.72,Card,C5254
T101215,8/11/2024,3:07 AM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.9,1,5.9,Card,C4614
T101314,8/11/2024,9:26 PM,University,Coffee,Mocha,Mocha , Large,3.53,1,3.53,Card,C4891
T101616,8/11/2024,4:37 AM,Suburb,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.13,2,8.26,Cash,C1403
T101669,8/11/2024,2:04 AM,Downtown,Pastry,Bagel,Bagel , Small,1.55,1,1.55,Card,C4964
T101686,8/11/2024,8:24 PM,Downtown,Coffee,Mocha,Mocha , Large,3.15,2,6.3,Cash,C4048
T102116,8/11/2024,9:21 PM,Mall,Tea,Black Tea,Black Tea , Large,1.66,1,1.66,Card,C1344
T102633,8/11/2024,5:37 PM,Downtown,Coffee,Latte,Latte , Small,4.33,2,8.66,Card,C9362
T102679,8/11/2024,7:45 PM,Mall,Tea,Herbal,Herbal , Large,2.57,1,2.57,Cash,C4566
T100174,8/12/2024,8:06 AM,University,Coffee,Flat White,Flat White , Small,5.25,1,5.25,Card,C7210
T100185,8/12/2024,8:11 PM,Mall,Pastry,Croissant,Croissant , Small,1.6,1,1.6,Card,C1862
T100212,8/12/2024,12:56 PM,Airport,Coffee,Flat White,Flat White , Small,2.4,1,2.4,Card,C3022
T100986,8/12/2024,1:01 AM,Downtown,Pastry,Scone,Scone , Medium,2.05,1,2.05,Card,C7661
T101067,8/12/2024,10:28 AM,Mall,Beverage,Iced Tea,Iced Tea , Small,2.45,1,2.45,Card,C8698
